userId,movieId,rating,timestamp
5,144,4.0,1040175739
5,146,4.0,1040448755
5,148,4.0,1041555705
5,151,5.0,1040177266
5,158,2.0,1040177928
5,158,5.0,1040177479
5,158,2.0,1041556002
5,158,2.0,1041554655
5,159,3.0,1040176658
5,161,4.0,1040449029
5,161,5.0,1041555896
5,161,4.0,1040177112
5,161,4.0,1040174806
5,162,4.0,1041554253
5,162,4.0,1041555176
5,163,5.0,1040178090
5,164,5.0,1040176172
5,164,4.0,1040449821
5,165,5.0,1041554073
5,166,4.0,1040176450
5,167,4.0,1040175135
5,167,4.0,1041553071
5,167,4.0,1040448326
5,168,4.0,1040176426
5,169,4.0,1041555250
5,169,5.0,1040448853
5,169,4.0,1040177089
5,170,4.0,1040449508
5,170,5.0,1040175672
5,171,5.0,1041555139
5,172,5.0,1041554726
5,172,5.0,1040175592
5,173,4.0,1040175948
5,174,4.0,1040177298
5,178,4.0,1040176153
5,180,2.0,1040177038
5,188,4.0,1041554330
5,188,3.0,1041555362
5,188,4.0,1040448970
5,190,4.0,1041554494
5,191,3.0,1040449708
5,192,2.0,1041553695
5,192,5.0,1040448580
5,192,4.0,1040178039
5,192,4.0,1040177170
5,192,3.0,1040174722
5,193,4.0,1040176548
5,193,5.0,1040449668
5,193,3.0,1041554822
5,193,4.0,1040176380
5,194,4.0,1040175135
5,194,4.0,1041554794
5,194,4.0,1040174648
5,194,4.0,1040449367
5,194,5.0,1040176450
5,194,3.0,1040175416
5,194,4.0,1040448580
5,195,4.0,1040175032
5,195,3.0,1040174475
5,195,4.0,1040448338
5,195,2.0,1040175948
5,195,4.0,1040177183
5,195,4.0,1040175689
5,195,4.0,1040177007
5,195,5.0,1040178347
5,196,3.0,1040175858
5,196,4.0,1040177298
5,196,3.0,1040175308
5,196,3.0,1040175562
5,196,5.0,1040448374
5,196,4.0,1041554742
5,196,2.0,1040176576
5,198,1.0,1040176644
5,199,4.0,1040176979
5,199,4.0,1040448785
5,200,2.0,1040177702
5,200,3.0,1041555454
5,200,3.0,1040177603
5,201,4.0,1040174741
5,201,3.0,1041555735
5,201,3.0,1041555782
5,201,3.0,1040177832
5,202,5.0,1040176335
5,202,4.0,1040177684
5,202,5.0,1041554276
5,202,5.0,1040175517
5,204,3.0,1041555987
5,206,5.0,1040174899
5,206,3.0,1040175977
5,206,4.0,1040176644
5,206,4.0,1041554427
5,207,4.0,1040449344
5,207,5.0,1040175546
5,207,2.0,1041554553
5,208,3.0,1040178157
5,209,3.0,1041556044
5,209,4.0,1040178289
5,209,3.0,1041553343
5,210,4.0,1040449480
5,210,5.0,1040175918
5,210,4.0,1041555827
5,210,4.0,1040176426
5,210,3.0,1040178000
5,211,3.0,1041555524
5,211,5.0,1040177628
5,211,4.0,1040177854
5,211,4.0,1041555116
5,211,3.0,1040177514
5,212,4.0,1041554822
5,213,5.0,1040175638
5,213,4.0,1040448233
5,213,3.0,1041555720
5,213,3.0,1041553445
5,214,3.0,1040178107
5,214,3.0,1041555705
5,215,3.0,1040449083
5,215,4.0,1041554475
5,216,5.0,1041553119
5,216,3.0,1041555690
5,216,4.0,1040449610
5,217,3.0,1040176047
5,217,5.0,1040175577
5,217,4.0,1041553954
5,218,3.0,1041555827
5,218,4.0,1040177514
5,218,5.0,1040448888
5,218,4.0,1040177072
5,219,3.0,1040176703
5,220,3.0,1041553323
5,221,5.0,1040448543
5,223,4.0,1040177854
5,224,4.0,1040449199
5,224,3.0,1041554553
5,224,3.0,1040175759
5,224,3.0,1041555643
5,224,4.0,1040177345
5,226,3.0,1041554742
5,226,4.0,1040177929
5,227,3.0,1040177803
5,227,3.0,1040178060
5,227,4.0,1041553973
5,228,5.0,1040176514
5,228,4.0,1040176775
5,228,4.0,1040449396
5,228,4.0,1040176335
5,228,5.0,1040175206
5,229,2.0,1040176737
5,229,4.0,1040178490
5,230,5.0,1040175672
5,230,4.0,1040177898
5,230,3.0,1040448990
5,230,5.0,1040448024
5,231,4.0,1040448386
5,232,3.0,1041555550
5,232,3.0,1040177147
5,232,5.0,1041553357
5,233,4.0,1040177783
5,233,5.0,1040176220
5,233,5.0,1040175620
5,233,4.0,1040177183
5,234,4.0,1040178367
5,234,4.0,1040177375
5,234,4.0,1040449298
5,234,4.0,1040175739
5,235,4.0,1040176088
5,235,4.0,1041553695
5,235,4.0,1040177660
5,235,4.0,1040177057
5,236,5.0,1041553532
5,236,4.0,1040178520
5,236,3.0,1040175620
5,237,4.0,1040178503
5,237,2.0,1040449121
5,237,2.0,1041555876
5,237,2.0,1041555759
5,239,4.0,1040174846
5,239,4.0,1040175115
5,239,3.0,1040176208
5,240,3.0,1040449659
5,240,3.0,1041555197
5,241,2.0,1040177982
5,243,5.0,1041553672
5,245,5.0,1040176426
5,245,3.0,1040176172
5,246,4.0,1040178317
5,246,4.0,1040449058
5,246,4.0,1041556044
5,249,4.0,1041555398
5,249,5.0,1040176548
5,250,5.0,1040176847
5,250,5.0,1040449798
5,250,4.0,1041555987
5,251,4.0,1041555484
5,251,4.0,1041554770
5,252,4.0,1041554410
5,252,4.0,1040178367
5,252,3.0,1040176720
5,254,4.0,1041554276
5,254,5.0,1040175517
5,255,5.0,1041553265
5,255,4.0,1040449640
5,255,3.0,1040177007
5,256,4.0,1040449496
5,257,5.0,1040176898
5,258,3.0,1040448672
5,258,4.0,1040177803
5,259,3.0,1041555139
5,261,3.0,1041555804
5,263,3.0,1040176898
5,263,4.0,1040177007
5,264,5.0,1040174497
5,264,4.0,1041554303
5,265,3.0,1040449169
5,265,5.0,1041554345
5,265,5.0,1040177702
5,266,5.0,1041554393
5,266,4.0,1040175546
5,266,4.0,1040174832
5,267,4.0,1040178476
5,267,4.0,1040175653
5,268,4.0,1040175592
5,269,4.0,1040176295
5,270,1.0,1041555961
5,270,4.0,1041555843
5,271,4.0,1040174284
5,271,3.0,1040177832
5,271,4.0,1040176088
5,272,4.0,1040175221
5,272,4.0,1041553045
5,273,4.0,1040448926
5,273,4.0,1041555381
5,273,5.0,1040178347
5,274,2.0,1041555306
5,275,4.0,1041555502
5,276,5.0,1040175135
5,276,5.0,1041555327
5,276,4.0,1040449520
5,277,4.0,1040178387
5,278,2.0,1040449459
5,278,4.0,1041554726
5,278,3.0,1041555381
5,278,2.0,1041555876
5,278,4.0,1040175709
5,279,3.0,1040175460
5,279,2.0,1040174152
5,279,4.0,1041553842
5,280,4.0,1041553214
5,281,3.0,1040176756
5,282,5.0,1041555896
5,284,3.0,1040177929
5,285,5.0,1040174863
5,285,5.0,1040448580
5,286,5.0,1040174284
5,286,4.0,1040178535
5,287,4.0,1040175460
5,287,3.0,1041553303
5,289,5.0,1040175690
5,289,4.0,1040176937
5,290,2.0,1040177345
5,290,4.0,1040449598
5,290,5.0,1040449426
5,291,4.0,1040175562
5,291,3.0,1040449640
5,291,4.0,1040177238
5,291,4.0,1041553045
5,291,3.0,1040175653
5,291,4.0,1040448832
5,292,3.0,1040448492
5,292,3.0,1040449708
5,292,5.0,1040177220
5,293,3.0,1041552778
5,294,4.0,1040175172
5,294,3.0,1041553720
5,294,3.0,1040175337
5,294,5.0,1041554303
5,294,3.0,1040176937
5,294,3.0,1040175882
5,294,3.0,1040176847
5,295,3.0,1041554427
5,295,5.0,1040449480
5,296,5.0,1040178546
5,296,3.0,1040175191
5,297,5.0,1040448470
5,297,5.0,1040176063
5,297,3.0,1041553173
5,298,3.0,1040449121
5,298,2.0,1040449426
5,298,3.0,1040449083
5,298,4.0,1040176576
5,299,3.0,1040177898
5,299,5.0,1040174722
5,300,4.0,1040174690
5,300,5.0,1041553773
5,301,4.0,1040175919
5,301,2.0,1040178431
5,301,2.0,1040176015
5,301,5.0,1040175234
5,302,3.0,1040174676
5,302,4.0,1040176644
5,303,3.0,1040176601
5,303,4.0,1040448691
5,303,3.0,1040176576
5,304,3.0,1041554674
5,304,2.0,1040449785
5,304,4.0,1040176898
5,304,3.0,1041554444
5,305,4.0,1041555001
5,306,4.0,1040174961
5,306,3.0,1041553372
5,306,3.0,1040176135
5,306,4.0,1040176015
5,307,5.0,1040177204
5,307,4.0,1041555896
5,307,3.0,1040178075
5,307,4.0,1041554204
5,308,4.0,1040175221
5,309,2.0,1041554578
5,309,5.0,1040448176
5,309,3.0,1040174961
5,309,3.0,1040448273
5,309,4.0,1040177557
5,309,4.0,1040177461
5,310,4.0,1040177170
5,310,4.0,1040178448
5,310,4.0,1040177329
5,310,4.0,1040177724
5,310,4.0,1040177684
5,310,2.0,1041555690
5,310,4.0,1040177899
5,311,3.0,1041553720
5,313,4.0,1040174648
5,313,4.0,1040448386
5,313,3.0,1040178461
5,314,4.0,1040177007
5,315,4.0,1041553343
5,315,3.0,1041555176
5,315,3.0,1041555434
5,315,5.0,1041553466
5,316,5.0,1041552616
5,316,4.0,1040175017
5,316,4.0,1041553651
5,317,4.0,1040176601
5,317,1.0,1040176548
5,317,4.0,1040449693
5,317,5.0,1040176402
5,318,5.0,1040174899
5,319,2.0,1040448755
5,319,3.0,1040174631
5,319,4.0,1041553931
5,319,2.0,1040449721
5,320,3.0,1040175841
5,320,5.0,1040175841
5,320,4.0,1040176335
5,320,3.0,1041554701
5,321,5.0,1040448899
5,324,3.0,1040178520
5,325,4.0,1041555097
5,325,5.0,1040177750
5,325,4.0,1040178090
5,325,4.0,1041554345
5,326,5.0,1040175017
5,326,4.0,1041554856
5,326,5.0,1040175096
5,327,3.0,1041555097
5,328,5.0,1040177112
5,328,5.0,1041553428
5,328,4.0,1040178431
5,329,3.0,1040449367
5,330,3.0,1040448558
5,333,3.0,1040175638
5,333,4.0,1041552847
5,334,3.0,1040175017
5,335,4.0,1041555116
5,335,5.0,1040177126
5,335,4.0,1041553599
5,336,3.0,1040175919
5,336,4.0,1040448773
5,336,5.0,1040448726
5,337,5.0,1040177406
5,338,3.0,1040175337
5,338,4.0,1040175948
5,340,4.0,1041555097
5,340,5.0,1040176980
5,341,3.0,1040176450
5,341,4.0,1040176088
5,342,4.0,1041554623
5,342,3.0,1040448654
5,343,3.0,1040447950
5,344,3.0,1040449408
5,344,4.0,1041555760
5,345,5.0,1040177282
5,346,4.0,1040176001
5,346,3.0,1041552940
5,346,3.0,1040448492
5,346,4.0,1040448043
5,346,4.0,1040175155
5,347,5.0,1040176030
5,347,4.0,1041552801
5,347,4.0,1040176548
5,347,4.0,1041555306
5,349,3.0,1041555843
5,349,4.0,1040176790
5,349,5.0,1040176426
5,350,5.0,1040448418
5,350,4.0,1041553265
5,350,4.0,1040176497
5,350,3.0,1040449496
5,351,5.0,1040449798
5,352,4.0,1040175096
5,352,4.0,1041556064
5,352,4.0,1041554125
5,352,4.0,1041554253
5,353,4.0,1040176898
5,354,3.0,1041553466
5,354,1.0,1040178212
5,354,4.0,1040448137
5,354,5.0,1040448981
5,354,5.0,1040448300
5,354,5.0,1040174178
5,354,2.0,1041553466
5,355,4.0,1040178022
5,355,4.0,1040448043
5,355,4.0,1040177444
5,355,4.0,1040176868
5,357,4.0,1040449058
5,357,4.0,1041554330
5,360,5.0,1040176001
5,360,3.0,1040448941
5,360,5.0,1040449015
5,362,3.0,1040448315
5,363,3.0,1040174991
5,363,3.0,1040177329
5,363,3.0,1041555690
5,364,4.0,1040178490
5,365,3.0,1040175759
5,366,3.0,1040448941
5,367,5.0,1040175760
5,367,4.0,1040177038
5,367,2.0,1040174284
5,367,3.0,1041554086
5,367,4.0,1040175172
5,368,3.0,1041553228
5,368,5.0,1040174530
5,368,3.0,1041554001
5,368,5.0,1040177220
5,368,4.0,1041555434
5,369,4.0,1041555276
5,369,4.0,1040177424
5,370,4.0,1040178174
5,370,3.0,1041554971
5,370,4.0,1040177557
5,370,5.0,1040175440
5,370,4.0,1041555827
5,371,4.0,1041555306
5,371,4.0,1040178387
5,372,3.0,1040177147
5,372,4.0,1041554054
5,373,5.0,1040174430
5,373,3.0,1041555139
5,373,3.0,1041553625
5,373,3.0,1040449382
5,373,4.0,1040175841
5,373,4.0,1041553058
5,373,4.0,1041554224
5,374,4.0,1041555760
5,374,4.0,1040174497
5,374,4.0,1040174899
5,375,3.0,1040449029
5,375,3.0,1041555585
5,376,3.0,1040175690
5,376,3.0,1040178520
5,376,3.0,1041554508
5,378,4.0,1040176279
5,379,5.0,1040177557
5,379,5.0,1040178039
5,380,4.0,1040177444
5,381,4.0,1041553502
5,381,3.0,1041553736
5,381,3.0,1040177038
5,381,3.0,1041554178
5,383,2.0,1040178289
5,384,4.0,1041555550
5,386,1.0,1041553720
5,386,3.0,1041553428
5,387,3.0,1041552921
5,387,5.0,1040448543
5,387,4.0,1040177949
5,388,3.0,1040175077
5,389,5.0,1040177965
5,389,5.0,1040174991
5,391,4.0,1040175672
5,391,4.0,1040175356
5,391,2.0,1041554361
5,392,2.0,1041555327
5,392,2.0,1041555327
5,392,3.0,1040177949
5,392,3.0,1041554840
5,392,4.0,1040174863
5,393,4.0,1041553532
5,393,4.0,1040176135
5,394,4.0,1040178535
5,394,3.0,1041552765
5,395,4.0,1041553912
5,395,4.0,1040177628
5,398,3.0,1041554393
5,399,5.0,1040175739
5,399,5.0,1040174806
5,400,3.0,1041554655
5,400,4.0,1040177204
5,400,3.0,1041555628
5,400,3.0,1040449732
5,400,3.0,1040449579
5,401,5.0,1040177724
5,401,4.0,1040177375
5,401,4.0,1040176847
5,401,3.0,1041553720
5,402,5.0,1040449640
5,402,4.0,1040177479
5,402,3.0,1041555939
5,402,5.0,1040175278
5,402,4.0,1040175841
5,403,5.0,1040448163
5,403,4.0,1040174648
5,406,4.0,1040178141
5,408,3.0,1040178174
5,408,3.0,1040178347
5,410,4.0,1040177982
5,411,5.0,1040176063
5,411,5.0,1040175397
5,417,4.0,1041553287
5,418,2.0,1041554073
5,418,4.0,1040448654
5,418,3.0,1040448773
5,418,3.0,1040178289
5,419,4.0,1040175503
5,419,3.0,1040175032
5,419,2.0,1040178330
5,420,3.0,1041555116
5,421,4.0,1040177574
5,421,5.0,1040448261
5,421,3.0,1040178267
5,421,5.0,1040174876
5,421,4.0,1040175397
5,422,5.0,1040448055
5,423,5.0,1040176357
5,425,1.0,1040174178
5,426,5.0,1041554054
5,427,5.0,1040176357
5,427,3.0,1041553825
5,427,5.0,1040175397
5,427,4.0,1041553141
5,428,4.0,1040175977
5,428,4.0,1040449721
5,429,4.0,1040178476
5,429,3.0,1040175592
5,429,3.0,1040178212
5,430,5.0,1041553954
5,430,4.0,1040176172
5,430,5.0,1040449139
5,432,4.0,1040177803
5,432,3.0,1040175397
5,432,3.0,1040176306
5,433,4.0,1040448773
5,433,3.0,1041555961
5,434,3.0,1040176612
5,435,2.0,1041555381
5,435,3.0,1040176962
5,435,4.0,1040449480
5,435,3.0,1040175474
5,436,3.0,1041554475
5,436,4.0,1040448601
5,436,4.0,1041555585
5,437,4.0,1040177329
5,440,2.0,1040178289
5,440,3.0,1041552710
5,440,4.0,1040178141
5,441,3.0,1040449679
5,442,4.0,1040174722
5,442,5.0,1040175577
5,444,3.0,1041555939
5,446,4.0,1040449248
5,446,4.0,1040174923
5,446,4.0,1040176831
5,448,4.0,1041555250
5,449,3.0,1040449333
5,450,4.0,1041554594
5,450,4.0,1040178000
5,451,4.0,1040448233
5,452,4.0,1041554054
5,452,4.0,1040177783
5,453,4.0,1040449598
5,455,2.0,1041555398
5,455,5.0,1040176235
5,455,3.0,1040448558
5,457,4.0,1041554427
5,458,1.0,1040174235
5,464,5.0,1041553027
5,464,5.0,1040177557
5,466,4.0,1040449579
5,466,4.0,1040176548
5,468,3.0,1041555628
5,469,3.0,1041554952
5,470,4.0,1040448799
5,470,5.0,1041553403
5,470,4.0,1040448492
5,471,3.0,1041554655
5,471,5.0,1041554987
5,473,5.0,1041553214
5,476,4.0,1040449015
5,478,4.0,1040448614
5,478,4.0,1040448873
5,478,4.0,1041555876
5,479,3.0,1040449221
5,479,5.0,1040178157
5,480,4.0,1040449139
5,480,4.0,1040448122
5,480,4.0,1041553173
5,480,4.0,1040177112
